product_id,cluster
296240,7
296241,7
296242,5
296245,5
296246,5
296248,5
296252,7
296254,1
296266,3
296268,3
296289,7
296290,7
296293,5
296295,5
296296,5
296297,5
296304,1
296310,1
296311,5
296312,5
296313,7
296318,1
296320,2
296321,5
296322,5
296323,5
296324,3
296325,5
296326,5
296327,5
296328,1
296331,5
296332,7
296333,1
296336,5
296339,5
296342,5
296344,5
296349,5
296351,5
296352,5
296353,2
296354,5
296360,5
296362,4
296365,5
296367,5
296368,5
296369,5
296370,5
296374,7
296375,7
296376,7
296377,4
296379,4
296380,4
296381,4
296384,7
296385,7
296386,7
296387,4
296388,4
296389,4
296390,5
296392,2
296397,1
296398,1
296399,3
296400,3
296401,5
296402,5
296403,5
296404,3
296405,3
296406,5
296407,5
296408,5
296409,3
296410,3
296411,5
296412,5
296413,3
296414,3
296415,5
296416,5
296417,5
296418,3
296419,5
296420,5
296421,5
296422,5
296423,3
296424,3
296425,5
296426,5
296427,5
296428,5
296429,3
296430,5
296431,5
296432,5
296435,3
296436,4
296437,3
296438,6
296439,6
296440,6
296441,4
296445,6
296446,0
296447,0
296448,0
296449,0
296450,0
296451,5
296452,5
296453,5
296455,5
296456,5
296457,0
296458,4
296460,5
296461,6
296463,7
296464,5
296465,4
296467,5
296468,5
296470,5
296471,5
296472,5
296473,4
296474,5
296475,4
296477,5
296478,5
296479,5
296480,0
296481,2
296482,5
296483,4
296484,2
296486,5
296487,5
296489,5
296490,5
296492,5
296493,5
296496,4
296497,0
296498,5
296499,7
296500,5
296501,5
296502,5
296503,5
296504,5
296505,0
296506,4
296507,0
296508,4
296509,4
296510,6
296511,5
296512,6
296513,5
296514,5
296515,5
296516,5
296518,5
296524,0
296525,5
296528,4
296533,5
296534,5
296540,5
296541,4
296542,0
296543,7
296544,4
296547,5
296549,5
296550,5
296551,5
296552,5
296557,5
296558,5
296564,5
296569,0
296570,5
296571,1
296572,0
296573,1
296574,4
296575,5
296576,6
296577,2
296578,5
296579,5
296580,7
296581,7
296582,7
296583,4
296584,3
296585,3
296586,5
296587,2
296588,6
296589,5
296590,5
296591,4
296592,5
296593,5
296594,5
296595,5
296597,5
296598,4
296599,5
296600,5
296601,5
296602,6
296603,1
296604,6
296605,4
296606,4
296607,4
296608,7
296609,5
296610,1
296612,5
296613,5
296614,2
296615,5
296616,6
296617,1
296618,2
296619,0
296621,5
296622,0
296623,4
296624,5
296625,5
296626,3
296627,3
296629,6
296630,2
296631,5
296632,6
296633,5
296634,5
296635,5
296636,5
296637,4
296638,5
296639,5
296640,6
296642,5
296643,5
296644,5
296645,4
296646,5
296647,5
296648,5
296649,5
296650,7
296651,4
296652,0
296653,5
296654,5
296656,5
296657,7
296658,7
296659,5
296660,0
296661,2
296662,2
296663,2
296664,5
296665,5
296666,5
296667,5
296668,0
296669,5
296670,5
296671,5
296672,4
296673,5
296674,5
296675,5
296676,5
296677,5
296678,5
296679,1
296680,5
296681,2
296682,5
296683,7
296684,2
296685,2
296686,2
296687,2
296688,5
296689,5
296690,4
296691,5
296692,4
296693,4
296694,7
296695,5
296696,5
296697,2
296698,2
296699,2
296700,2
296701,2
296702,2
296703,2
296704,2
296705,2
296706,2
296707,3
296708,3
296709,3
296710,3
296711,3
296713,5
296714,5
296715,5
296716,4
296717,7
296719,4
296720,5
296721,4
296722,5
296723,3
296724,5
296725,3
296726,5
296727,3
296728,1
296729,6
296730,4
296732,4
296733,5
296734,5
296735,5
296736,4
296737,5
296738,5
296739,7
296740,4
296741,4
296742,4
296743,5
296744,5
296745,1
296746,6
296748,4
296750,4
296751,5
296752,4
296753,5
296756,6
296757,1
296758,1
296759,5
296760,6
296761,1
296762,5
296764,7
296765,6
296766,5
296767,7
296768,4
296769,5
296770,4
296771,5
296772,2
296773,2
296774,7
296775,5
296776,5
296777,5
296778,5
296779,5
296780,5
296781,5
296782,5
296783,1
296784,5
296785,6
296786,1
296787,4
296788,5
296789,4
296790,5
296791,5
296792,0
296793,1
296794,0
296795,2
296796,6
296797,7
296798,5
296799,4
296801,5
296802,4
296803,5
296804,5
296805,0
296807,5
296808,4
296809,5
296810,4
296811,4
296812,5
296813,4
296814,4
296815,4
296816,4
296817,5
296818,7
296819,1
296820,5
296821,5
296822,5
296823,5
296824,5
296825,5
296826,5
296827,5
296828,5
296829,5
296830,5
296832,3
296833,5
296834,3
296835,5
296837,5
296838,4
296839,5
296841,5
296842,5
296844,3
296846,3
296847,4
296848,5
296849,5
296850,7
296851,7
296852,2
296853,5
296854,5
296855,0
296857,0
296858,0
296859,0
296860,0
296862,0
296864,0
296865,0
296868,0
296869,4
296870,4
296872,4
296873,4
296874,4
296875,4
296876,4
296877,4
296878,4
296879,4
296880,4
296881,4
296882,4
296883,4
296884,4
296885,4
296886,4
296887,4
296888,4
296889,4
296890,3
296891,3
296893,4
296894,4
296896,5
296897,2
296898,2
296899,5
296900,6
296901,6
296904,6
296905,6
296906,6
296909,5
296933,5
296935,5
296942,5
296950,5
296953,1
296955,5
296957,1
296964,5
296983,5
296984,5
296985,5
296986,5
296987,5
296988,1
296990,7
296991,5
296992,7
296993,5
296994,5
296995,5
296996,7
296997,5
296998,7
296999,5
297000,5
297001,7
297002,7
297003,1
297004,5
297005,5
297006,5
297007,5
297008,5
297009,7
297010,5
297011,7
297015,5
297016,5
297017,5
297018,5
297019,5
297020,5
297021,5
297028,4
297029,5
297030,5
297035,7
297036,5
297038,6
297047,7
297049,5
297051,5
297052,4
297061,5
297062,1
297063,5
297065,5
297066,5
297067,5
297068,7
297069,6
297070,5
297071,5
297072,5
297073,7
297074,5
297075,7
297076,5
297077,7
297078,6
297079,5
297080,6
297081,5
297082,6
297083,5
297084,5
297085,6
297086,7
297087,6
297088,5
297089,5
297090,5
297091,4
297092,5
297093,5
297094,6
297095,5
297096,2
297097,5
297098,7
297099,4
297101,7
297102,6
297103,2
297104,5
297105,5
297106,4
297108,5
297109,5
297110,4
297111,1
297112,6
297113,4
297114,4
297115,6
297116,6
297119,3
297120,3
297121,3
297122,3
297124,1
297125,5
297126,1
297128,4
297130,7
297132,5
297133,7
297134,4
297135,5
297136,5
297137,5
297138,5
297139,5
297140,5
297141,5
297142,5
297143,5
297144,5
297145,5
297146,5
297147,5
297148,5
297149,5
297150,5
297151,5
297152,5
297153,5
297154,5
297155,5
297156,5
297157,2
297161,5
297162,5
297163,5
297164,5
297165,5
297166,5
297167,5
297168,5
297169,3
297170,5
297171,5
297172,5
297173,5
297174,5
297175,5
297176,5
297177,5
297178,5
297179,5
297180,5
297181,5
297182,5
297183,5
297184,5
297185,5
297186,5
297187,5
297188,5
297189,0
297190,5
297192,5
297193,2
297195,4
297196,3
297198,5
297199,6
297201,5
297202,2
297206,4
297208,5
297209,3
297210,5
297212,5
297213,7
297214,7
297216,7
297217,2
297218,5
297219,5
297220,0
297221,5
297222,7
297224,1
297227,5
297231,1
297232,5
297233,5
297234,5
297235,5
297239,5
297241,5
297243,2
297248,7
297249,5
297255,6
297256,2
297264,5
297273,5
297275,1
297280,5
297281,5
297282,5
297283,5
297284,5
297285,5
297286,5
297287,5
297288,5
297289,5
297290,5
297291,5
297292,5
297293,5
297294,5
297295,5
297296,5
297297,5
297298,5
297299,5
297300,5
297301,5
297302,5
297303,5
297304,5
297305,5
297306,5
297307,5
297308,5
297309,5
297310,5
297311,5
297312,5
297313,5
297314,5
297315,5
297316,5
297317,5
297318,5
297319,5
297320,5
297321,5
297322,5
297323,5
297324,5
297325,5
297326,5
297327,5
297328,5
297329,5
297330,5
297331,5
297332,5
297333,5
297334,5
297335,5
297336,5
297337,5
297338,5
297339,5
297340,5
297345,5
297346,5
297354,5
297355,5
297356,5
297357,5
297358,5
297359,5
297360,5
297361,5
297362,5
297363,5
297364,5
297365,5
297366,5
297367,5
297368,5
297369,5
297370,5
297371,5
297372,5
297373,5
297374,5
297375,5
297376,5
297377,5
297378,5
297379,5
297380,5
297381,5
297382,5
297383,5
297384,5
297385,5
297386,5
297387,5
297388,5
297389,5
297390,5
297391,5
297392,5
297393,5
297394,3
297401,5
297402,7
297403,7
297404,7
297406,5
297407,5
297408,5
297409,5
297410,5
297411,5
297412,5
297413,5
297414,5
297415,5
297416,5
297417,5
297418,5
297419,5
297420,5
297421,5
297422,5
297423,5
297424,5
297425,5
297426,5
297427,5
297428,5
297429,5
297430,5
297431,5
297432,5
297433,5
297434,5
297435,5
297436,5
297437,5
297438,5
297439,5
297440,5
297442,5
297443,5
297444,5
297445,5
297446,5
297447,5
297448,5
297449,5
297450,5
297451,5
297452,5
297453,5
297454,5
297455,5
297456,5
297457,5
297458,5
297459,5
297460,5
297461,5
297462,5
297463,5
297464,5
297465,5
297466,5
297467,5
297468,5
297469,5
297470,5
297471,5
297472,5
297484,3
297485,3
297486,3
297487,3
297488,3
297489,3
297490,3
297491,3
297492,3
297493,3
297494,3
297495,3
297496,3
297497,3
297498,3
297499,3
297504,3
297506,5
297509,5
297510,3
297511,5
297512,1
297513,5
297514,5
297515,5
297516,5
297517,1
297518,5
297519,5
297520,6
297521,5
297522,5
297523,5
297524,5
297526,0
297527,5
297528,5
297529,5
297530,4
297531,4
297532,4
297533,5
297534,5
297535,5
297536,5
297537,5
297538,5
297539,5
297540,5
297541,4
297542,5
297543,5
297544,1
297545,6
297546,5
297547,5
297548,5
297549,2
297550,5
297551,5
297552,5
297553,5
297554,6
297555,5
297556,5
297557,5
297558,5
297559,1
297560,5
297561,5
297562,7
297563,5
297564,5
297565,5
297566,5
297567,5
297568,0
297569,5
297570,5
297571,5
297572,5
297573,5
297574,1
297575,5
297576,5
297577,5
297578,3
297585,5
297589,5
297590,5
297591,5
297593,5
297594,5
297596,7
297598,7
297599,7
297600,5
297601,5
297602,5
297603,4
297604,0
297605,7
297606,7
297607,7
297608,0
297610,0
297613,5
297614,2
297615,5
297616,5
297617,5
297618,2
297619,2
297620,2
297621,2
297622,2
297623,5
297624,5
297625,4
297626,2
297628,2
297629,3
297630,3
297631,3
297632,5
297633,5
297634,5
297635,5
297636,1
297637,3
297638,3
297639,3
297640,3
297641,3
297642,3
297643,3
297644,5
297645,4
297646,6
297647,0
297648,3
297649,3
297650,5
297651,5
297652,5
297653,5
297654,5
297655,0
297656,0
297657,4
297658,4
297659,4
297660,4
297661,7
297662,4
297665,4
297666,7
297667,5
297668,5
297670,0
297676,0
297677,4
297678,5
297681,1
297682,0
297685,2
297686,2
297693,5
297694,0
297695,5
297696,5
297697,5
297698,5
297702,5
297703,0
297705,5
297706,5
297707,5
297710,0
297719,5
297720,5
297726,5
297729,5
297731,1
297739,5
297740,5
297741,5
297745,1
297746,0
297747,5
297748,5
297749,5
297750,5
297751,5
297752,5
297753,5
297754,5
297755,5
297756,5
297757,5
297758,0
297759,0
297760,5
297761,7
297762,0
297763,4
297764,5
297765,5
297767,5
297769,6
297831,5
297832,5
297833,5
297834,5
297835,5
297836,5
297837,5
297868,5
297870,5
297872,5
297875,5
297967,5
297968,5
297969,5
297970,5
297971,5
297973,5
297974,5
297975,5
297976,5
297977,4
297978,4
297979,4
297980,4
297981,7
297983,7
297984,7
297986,7
297987,5
297988,6
297989,6
297990,6
297991,6
297992,6
298023,5
298024,5
298027,5
298029,5
298030,5
298031,5
298033,5
298034,5
298036,5
298041,5
298043,1
298046,5
298048,5
298051,5
298052,5
298053,5
298058,5
298060,5
298065,0
298066,5
298069,5
298070,5
298072,5
298074,1
298076,5
298077,5
298078,5
298079,5
298080,5
298081,5
298084,5
298085,6
298086,7
298087,5
298088,5
298089,5
298090,5
298093,7
298094,7
298095,7
298096,7
298098,4
298099,4
298100,3
298101,5
298102,5
298106,0
298109,3
298110,3
298111,3
298112,3
298113,3
298114,3
298115,3
298116,3
298117,3
298118,5
298119,2
298120,2
298121,2
298122,2
298123,2
298124,2
298125,2
298126,2
298127,2
298128,5
298130,5
298131,6
298132,5
298133,4
298135,7
298136,1
298138,5
298140,1
298143,5
298144,7
298145,5
298147,5
298148,1
298150,5
298152,7
298153,5
298154,5
298155,5
298156,5
298157,5
298158,5
298160,1
298161,5
298162,2
298163,6
298164,0
298165,0
298166,5
298167,5
298168,5
298169,5
298172,2
298173,4
298174,7
298175,5
298176,5
298178,5
298180,1
298181,5
298182,5
298183,7
298184,5
298186,5
298187,7
298188,7
298190,5
298191,3
298194,5
298195,2
298196,5
298197,5
298198,5
298199,5
298200,5
298201,5
298202,5
298203,5
298204,5
298205,5
298206,5
298210,5
298211,5
298212,5
298213,1
298214,5
298217,6
298218,4
298219,0
298221,7
298222,7
298223,0
298224,7
298225,5
298226,5
298228,5
298229,5
298230,3
298231,5
298232,5
298233,5
298234,5
298235,5
298236,5
298237,5
298238,5
298239,5
298242,5
298243,5
298244,5
298245,5
298246,5
298247,5
298248,5
298249,5
298250,5
298251,2
298252,6
298253,0
298254,1
298255,3
298256,3
298257,3
298258,3
298259,5
298260,3
298261,3
298262,3
298263,3
298264,3
298265,3
298266,3
298267,3
298268,3
298269,3
298270,3
298271,3
298272,3
298273,3
298274,3
298275,3
298276,3
298278,3
298279,5
298281,1
298282,1
298283,1
298285,1
298286,1
298287,1
298288,1
298289,1
298290,4
298291,1
298292,5
298294,5
298295,5
298296,5
298297,3
298298,3
298299,3
298300,5
298301,5
298302,4
298303,5
298304,7
298305,7
298306,4
298308,4
298310,4
298311,7
298312,5
298314,2
298316,2
298318,2
298319,5
298320,5
298322,5
298323,0
298324,0
298328,5
298330,1
298331,5
298333,7
298335,5
298336,5
298339,5
298340,5
298341,4
298342,5
298343,5
298345,5
298346,5
298347,5
298348,5
298349,5
298350,5
298351,5
298352,5
298353,5
298354,5
298355,5
298356,5
298357,5
298358,0
298359,3
298360,0
298361,0
298362,3
298363,0
298364,3
298365,7
298366,5
298367,5
298368,5
298369,5
298370,1
298371,1
298372,5
298373,1
298374,6
298375,6
298376,3
298377,3
298378,3
298379,3
298380,0
298382,5
298383,5
298385,6
298386,5
298387,5
298389,5
298390,7
298394,4
298395,6
298400,7
298401,5
298403,7
298404,7
298406,5
298407,5
298408,5
298411,5
298413,7
298414,4
298415,5
298416,5
298417,5
298418,0
298422,5
298424,5
298425,0
298426,0
298427,0
298428,5
298429,5
298430,5
298434,5
298435,5
298436,0
298437,0
298438,0
298439,6
298440,0
298441,5
298442,5
298443,5
298444,5
298445,7
298446,5
298447,5
298448,6
298450,2
298451,5
298452,5
298453,5
298454,5
298456,7
298457,7
298458,7
298459,7
298461,7
298462,4
298463,7
298464,5
298465,2
298467,1
298468,1
298469,4
298475,7
298481,4
298489,4
298493,4
298494,4
298495,4
298496,4
298497,4
298499,4
298500,4
298503,6
298506,4
298507,4
298508,5
298509,5
298510,5
298512,5
298513,5
298514,5
298515,5
298516,5
298517,5
298519,5
298523,5
298526,5
298528,5
298529,5
298530,5
298531,5
298533,5
298538,5
298540,5
298545,0
298546,0
298547,0
298548,5
298549,5
298550,5
298551,5
298552,5
298555,5
298556,5
298557,5
298558,5
298559,5
298561,5
298562,5
298564,5
298565,2
298566,0
298567,6
298569,5
298570,0
298571,4
298572,4
298574,4
298575,4
298576,4
298577,4
298578,4
298579,4
298580,4
298581,4
298582,4
298583,4
298584,4
298585,4
298586,5
298587,0
298588,3
298593,0
298594,3
298595,5
298596,2
298597,2
298598,2
298599,5
298600,7
298601,5
298602,5
298603,5
298605,0
298606,2
298607,6
298608,2
298609,2
298610,2
298611,2
298612,5
298613,2
298614,5
298615,5
298616,6
298617,6
298618,7
298619,7
298620,1
298621,7
298622,7
298623,7
298625,2
298628,5
298629,5
298630,5
298631,5
298632,0
298633,0
298634,2
298635,2
298636,7
298637,5
298638,1
298639,6
298643,5
298644,7
298646,5
298649,5
298650,5
298653,4
298655,6
298656,1
298657,5
298658,5
298659,7
298660,5
298661,5
298662,5
298663,5
298664,5
298665,5
298666,3
298667,3
298668,3
298670,5
298671,5
298672,5
298673,5
298674,5
298675,5
298676,5
298677,5
298678,5
298679,5
298680,5
298681,5
298682,5
298683,5
298684,5
298685,5
298686,5
298687,5
298688,5
298689,5
298690,5
298691,5
298692,5
298693,5
298694,5
298695,5
298696,5
298698,4
298699,2
298700,4
298704,5
298706,5
298707,4
298708,0
298709,5
298710,5
298712,5
298713,5
298714,5
298715,5
298716,5
298717,5
298718,7
298719,4
298720,5
298721,0
298722,4
298723,5
298724,5
298725,5
298726,5
298727,5
298728,5
298729,5
298730,4
298731,5
298732,5
298734,5
298735,5
298737,4
298738,4
298739,4
298740,5
298741,2
298745,5
298747,5
298748,1
298749,4
298750,0
298751,5
298752,5
298753,4
298754,4
298755,7
298756,5
298757,6
298758,5
298759,4
298761,5
298762,5
298763,5
298764,1
298765,5
298766,3
298771,7
298772,7
298773,7
298774,1
298775,2
298776,2
298777,7
298778,5
298780,5
298781,5
298782,5
298784,5
298785,5
298786,0
298787,5
298788,5
298789,5
298790,0
298791,4
298792,7
298793,5
298794,5
298795,0
298796,4
298797,4
298798,0
298799,4
298800,4
298801,4
298802,4
298803,1
298804,5
298805,5
298806,5
298807,4
298808,4
298809,4
298810,5
298811,5
298812,5
298813,1
298814,0
298816,5
298817,5
298818,5
298819,2
298820,2
298821,5
298822,1
298823,7
298824,3
298825,0
298826,0
298827,3
298828,3
298829,3
298831,3
298832,3
298833,4
298834,1
298835,5
298836,4
298837,0
298838,5
298839,0
298840,6
298841,5
298842,2
298843,5
298844,5
298845,0
298846,0
298847,5
298849,5
298850,5
298851,5
298852,5
298853,5
298854,1
298855,5
298858,4
298859,1
298860,5
298861,5
298862,5
298863,5
298864,5
298865,2
298866,2
298867,5
298868,5
298869,5
298870,2
298871,2
298872,5
298873,5
298874,5
298875,2
298877,2
298878,5
298879,5
298880,5
298881,5
298882,5
298883,5
298884,5
298885,5
298886,5
298888,5
298889,5
298890,2
298891,0
298892,5
298893,5
298894,2
298895,5
298896,5
298897,5
298898,5
298899,5
298900,0
298901,0
298902,0
298903,5
298904,5
298905,5
298906,5
298907,5
298908,5
298909,2
298910,5
298911,5
298912,5
298913,5
298914,6
298915,2
298916,2
298917,1
298918,7
298919,7
298920,7
298921,5
298922,5
298925,1
298926,5
298927,5
298936,5
298937,5
298938,4
298940,4
298941,0
298942,4
298943,5
298944,5
298945,5
298946,5
298947,4
298948,5
298949,5
298950,5
298951,2
298952,5
298953,5
298954,5
298956,5
298957,6
298958,6
298959,5
298960,5
298961,5
298962,5
298963,5
298964,2
298965,2
298970,2
298972,2
298973,2
298975,2
298977,2
298978,2
298979,2
298980,2
298981,7
298984,2
298999,5
299003,5
299004,5
299006,2
299007,2
299008,4
299010,5
299012,4
299013,4
299014,4
299015,4
299016,4
299018,4
299019,4
299020,4
299021,4
299022,4
299023,4
299024,6
299025,5
299026,3
299027,3
299028,2
299029,2
299030,6
299031,5
299032,5
299033,0
299034,1
299035,5
299036,5
299037,1
299038,5
299039,5
299040,3
299041,3
299042,3
299043,3
299044,3
299045,5
299046,5
299047,5
299048,3
299052,5
299053,5
299054,3
299055,3
299056,2
299057,5
299059,7
299060,5
299061,3
299062,5
299063,5
299064,5
299065,1
299066,3
299067,3
299068,5
299069,2
299070,5
299071,3
299072,3
299073,5
299074,5
299077,5
299078,1
299080,0
299081,3
299082,4
299083,3
299084,0
299086,3
299088,3
299089,3
299095,5
299098,1
299099,1
299100,1
299101,1
299102,1
299103,5
299104,4
299105,4
299106,4
299107,4
299108,5
299110,1
299111,5
299112,1
299114,1
299115,7
299116,1
299117,5
299118,2
299119,7
299120,5
299121,5
299122,5
299123,5
299125,1
299126,5
299127,7
299128,5
299129,0
299130,2
299131,2
299132,7
299133,4
299134,5
299135,5
299137,1
299138,1
299139,7
299140,5
299141,5
299143,5
299144,5
299145,5
299146,5
299147,5
299148,5
299149,5
299150,5
299151,5
299152,5
299153,5
299154,5
299155,5
299156,5
299157,5
299158,5
299159,5
299160,7
299161,5
299162,4
299164,5
299166,0
299167,0
299169,7
299170,5
299171,6
299172,6
299173,5
299174,7
299175,5
299176,5
299177,5
299178,5
299179,5
299180,5
299181,5
299182,5
299183,5
299184,1
299185,1
299186,1
299187,5
299188,5
299189,5
299190,5
299191,5
299192,1
299193,5
299194,5
299195,5
299196,0
299197,5
299198,5
299199,5
299200,5
299202,7
299204,5
299205,5
299206,2
299207,5
299210,5
299211,1
299212,5
299213,5
299214,2
299215,5
299216,3
299218,5
299219,5
299221,0
299223,4
299224,4
299226,4
299227,5
299228,4
299229,4
299231,7
299232,4
299233,7
299234,6
299235,5
299236,5
299237,6
299238,1
299239,0
299240,5
299241,5
299242,4
299243,2
299244,5
299245,7
299246,7
299247,5
299248,5
299249,7
299250,2
299251,2
299252,4
299253,4
299254,4
299255,5
299256,6
299259,4
299260,4
299268,5
299269,7
299272,3
299273,5
299274,5
299275,5
299276,5
299277,2
299278,3
299279,3
299280,3
299281,3
299282,3
299283,3
299285,5
299289,3
299290,3
299291,3
299292,3
299293,2
299294,5
299296,5
299297,4
299300,6
299301,5
299302,5
299303,5
299304,5
299305,6
299307,4
299309,4
299310,5
299311,5
299312,5
299318,7
299319,5
299320,5
299321,5
299322,5
299323,5
299324,5
299326,5
299327,5
299328,5
299329,5
299330,0
299331,5
299332,5
299333,4
299334,4
299335,5
299336,5
299338,5
299339,5
299340,5
299341,5
299342,5
299343,5
299344,5
299345,5
299346,5
299347,5
299348,5
299349,2
299350,6
299352,2
299353,2
299355,6
299357,1
299358,1
299362,5
299364,5
299365,5
299366,5
299368,5
299369,5
299370,5
299371,5
299373,5
299374,5
299375,5
299376,5
299378,5
299379,5
299380,5
299381,5
299382,0
299383,5
299384,5
299385,5
299386,5
299387,5
299388,5
299389,5
299391,5
299392,3
299393,3
299395,5
299396,6
299397,6
299398,4
299399,0
299400,5
299401,5
299402,5
299403,3
299404,4
299405,4
299406,6
299407,0
299408,4
299409,0
299412,3
299413,3
299414,4
299415,0
299416,4
299417,0
299418,5
299419,5
299420,2
299421,1
299422,5
299423,5
299426,5
299429,5
299432,0
299435,4
299436,4
299437,0
299438,2
299440,5
299441,5
299443,5
299444,6
299445,2
299447,2
299448,2
299449,2
299450,5
299452,5
299453,5
299454,5
299455,5
299456,5
299457,5
299458,5
299459,1
299461,5
299462,5
299463,5
299464,5
299465,5
299468,6
299469,6
299472,1
299473,5
299474,5
299480,7
299482,7
299483,2
299484,5
299486,5
299488,5
299489,5
299493,5
299494,7
299498,5
299500,5
299501,5
299502,5
299503,5
299504,5
299505,5
299506,5
299507,5
299508,5
299509,0
299510,5
299512,1
299514,5
299516,5
299517,5
299519,0
299520,5
299522,5
299525,5
299527,5
299530,5
299536,5
299541,5
299543,5
299545,5
299546,5
299547,5
299548,5
299549,5
299550,5
299552,7
299553,1
299554,5
299555,5
299556,5
299557,5
299559,5
299561,7
299562,5
299563,7
299565,5
299568,5
299569,5
299570,0
299571,0
299572,5
299573,5
299575,0
299576,5
299578,5
299579,5
299580,5
299581,5
299582,5
299584,5
299585,5
299586,5
299587,5
299588,1
299589,1
299590,1
299591,5
299592,5
299593,5
299594,0
299595,5
299596,5
299598,0
299599,5
299600,5
299601,4
299602,4
299606,4
299609,0
299611,5
299612,5
299613,5
299618,5
299619,6
299620,6
299621,5
299622,5
299625,4
299626,5
299627,5
299628,7
299629,7
299630,4
299632,5
299633,5
299634,5
299637,5
299638,5
299639,5
299641,5
299642,5
299644,7
299646,0
299649,5
299650,5
299651,5
299652,5
299653,5
299654,5
299656,5
299657,5
299658,4
299660,5
299662,5
299664,0
299665,4
299666,4
299667,4
299668,5
299669,5
299670,3
299673,4
299674,4
299675,0
299676,0
299678,5
299680,5
299681,5
299682,5
299683,5
299684,5
299685,1
299686,5
299687,5
299688,5
299689,5
299690,0
299691,5
299692,7
299693,5
299694,5
299695,5
299696,5
299697,5
299698,1
299699,5
299700,5
299701,5
299703,5
299704,5
299705,5
299706,5
299707,5
299708,3
299709,5
299710,5
299711,5
299712,4
299713,4
299715,4
299716,5
299719,5
299724,5
299725,5
299726,5
299727,4
299728,4
299734,5
299735,2
299736,5
299737,5
299738,2
299739,5
299740,5
299741,5
299742,5
299743,2
299744,5
299745,5
299746,5
299747,0
299748,0
299750,7
299751,7
299752,5
299753,1
299755,0
299757,5
299758,5
299759,0
299760,1
299762,4
299763,5
299766,7
299768,5
299769,5
299771,7
299780,5
299781,5
299784,7
299786,1
299787,5
299788,7
299789,5
299796,5
299797,5
299798,1
299799,5
299800,5
299801,5
299802,5
299803,5
299804,5
299805,5
299806,5
299807,1
299808,5
299809,2
299810,3
299811,5
299812,5
299813,5
299814,1
299815,5
299816,1
299817,1
299818,5
299819,5
299820,3
299821,3
299822,3
299823,3
299824,3
299825,4
299826,3
299827,3
299828,3
299829,0
299831,3
299832,3
299833,3
299834,3
299835,3
299836,3
299838,3
299839,3
299841,0
299842,5
299843,5
299845,0
299847,0
299848,0
299850,5
299857,5
299859,5
299860,0
299862,0
299863,5
299867,0
299868,3
299871,0
299873,0
299874,5
299875,3
299876,0
299877,5
299878,4
299879,7
299880,5
299881,5
299882,7
299883,0
299884,1
299885,7
299886,5
299887,7
299888,7
299889,7
299890,4
299891,4
299892,0
299893,4
299894,4
299895,4
299896,0
299897,4
299898,4
299899,5
299900,5
299902,5
299905,0
299906,3
299910,0
299912,5
299913,0
299918,5
299919,5
299920,5
299921,7
299922,5
299923,1
299924,4
299925,5
299926,7
299927,7
299928,7
299929,1
299931,5
299932,5
299933,5
299934,5
299935,5
299936,5
299937,5
299938,5
299939,5
299940,5
299941,5
299942,5
299943,5
299944,5
299945,5
299946,5
299947,5
299948,5
299949,5
299950,5
299951,4
299952,4
299954,5
299955,5
299956,0
299973,7
299977,4
299982,5
299983,5
299984,5
299985,5
299986,5
299987,5
299988,5
299989,5
299990,5
299991,5
299992,5
299993,5
299994,5
299995,5
300019,5
300020,5
300023,5
300025,5
300026,5
300027,5
300032,5
300033,5
300034,5
300035,5
300036,5
300037,5
300073,0
300074,0
300075,0
300076,0
300077,0
300078,5
300079,7
300080,5
300081,5
300082,4
300086,5
300088,4
300089,5
300091,1
300092,5
300094,5
300095,5
300097,5
300098,5
300099,5
300100,3
300109,5
300110,5
300111,3
300118,3
300119,3
300125,5
300126,5
300127,5
300128,6
300129,6
300130,6
300131,6
300132,5
300133,5
300134,5
300135,5
300136,5
300137,5
300138,5
300139,5
300140,5
300141,5
300142,5
300143,5
300144,0
300146,5
300147,5
300148,5
300149,5
300150,5
300151,5
300152,5
300154,5
300155,5
300156,5
300157,5
300158,5
300159,5
300160,5
300161,5
300162,5
300163,5
300164,5
300165,5
300166,5
300167,5
300168,5
300169,5
300170,5
300171,5
300172,5
300173,5
300174,6
300175,6
300176,6
300177,5
300178,5
300179,5
300180,5
300181,5
300182,5
300183,5
300184,5
300185,5
300186,5
300187,5
300188,5
300189,4
300190,5
300191,5
300192,5
300193,5
300194,1
300195,1
300197,1
300198,1
300199,4
300200,3
300201,3
300202,4
300203,3
300205,3
300206,3
300208,6
300213,7
300218,0
300219,0
300220,4
300221,4
300222,4
300225,3
300227,5
300228,3
300229,3
300230,3
300231,3
300232,1
300233,5
300234,3
300235,3
300236,3
300237,0
300239,4
300240,2
300241,2
300243,1
300244,5
300245,6
300246,5
300247,1
300249,5
300250,5
300251,5
300254,5
300255,5
300257,4
300258,5
300259,5
300260,5
300261,5
300262,5
300263,5
300264,5
300265,5
300266,5
300267,5
300268,5
300269,5
300270,5
300271,5
300272,5
300273,5
300274,5
300275,5
300277,5
300278,5
300279,5
300280,5
300281,5
300282,5
300283,5
300284,5
300285,5
300286,5
300287,5
300288,5
300289,5
300290,5
300291,5
300293,5
300294,5
300295,5
300296,5
300297,5
300298,5
300299,5
300300,5
300301,5
300302,5
300303,5
300304,5
300305,5
300306,5
300307,5
300308,5
300309,5
300310,5
300311,5
300312,5
300313,5
300314,5
300315,5
300316,5
